date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
Mar  8, 2024 07:49:16.526013000 EST,192.168.4.140,192.168.4.137,6667,49984,502,0x0010
Mar  8, 2024 07:49:16.526183000 EST,192.168.4.140,192.168.4.137,8009,58874,64240,0x0002
Mar  8, 2024 07:49:16.526258000 EST,192.168.4.137,192.168.4.140,38174,5900,181,0x0011
Mar  8, 2024 07:49:16.526287000 EST,192.168.4.140,192.168.4.137,5900,38174,502,0x0010
Mar  8, 2024 07:49:16.527272000 EST,192.168.4.140,192.168.4.137,2121,55556,502,0x0011
Mar  8, 2024 07:49:16.527285000 EST,192.168.4.137,192.168.4.140,58874,8009,5792,0x0012
Mar  8, 2024 07:49:16.527367000 EST,192.168.4.140,192.168.4.137,8009,58874,502,0x0010
Mar  8, 2024 07:49:16.527513000 EST,192.168.4.140,192.168.4.137,8180,50196,64240,0x0002
Mar  8, 2024 07:49:16.528122000 EST,192.168.4.140,192.168.4.137,3306,35496,502,0x0011
Mar  8, 2024 07:49:16.528399000 EST,192.168.4.137,192.168.4.140,52966,22,181,0x0011
Mar  8, 2024 07:49:16.528429000 EST,192.168.4.140,192.168.4.137,22,52966,502,0x0010
Mar  8, 2024 07:49:16.528756000 EST,192.168.4.137,192.168.4.140,50196,8180,5792,0x0012
Mar  8, 2024 07:49:16.528783000 EST,192.168.4.140,192.168.4.137,8180,50196,502,0x0010
Mar  8, 2024 07:49:16.529242000 EST,192.168.4.140,192.168.4.137,23,34932,502,0x0011
Mar  8, 2024 07:49:16.529460000 EST,192.168.4.140,192.168.4.137,514,49322,502,0x0011
Mar  8, 2024 07:49:16.529658000 EST,192.168.4.137,192.168.4.140,55556,2121,181,0x0011
Mar  8, 2024 07:49:16.529710000 EST,192.168.4.140,192.168.4.137,2121,55556,502,0x0010
Mar  8, 2024 07:49:16.529826000 EST,192.168.4.140,192.168.4.137,512,33060,502,0x0011
Mar  8, 2024 07:49:16.530102000 EST,192.168.4.137,192.168.4.140,49322,514,181,0x0010
Mar  8, 2024 07:49:16.530116000 EST,192.168.4.140,192.168.4.137,21,36172,502,0x0011
Mar  8, 2024 07:49:16.530722000 EST,192.168.4.140,192.168.4.137,1524,48114,502,0x0011
Mar  8, 2024 07:49:16.530903000 EST,192.168.4.137,192.168.4.140,33060,512,181,0x0010
Mar  8, 2024 07:49:16.532490000 EST,192.168.4.137,192.168.4.140,35496,3306,181,0x0011
Mar  8, 2024 07:49:16.532527000 EST,192.168.4.140,192.168.4.137,3306,35496,502,0x0010
Mar  8, 2024 07:49:16.533857000 EST,192.168.4.140,192.168.4.137,25,47278,502,0x0011
Mar  8, 2024 07:49:16.534918000 EST,192.168.4.137,192.168.4.140,36172,21,181,0x0010
Mar  8, 2024 07:49:16.538055000 EST,192.168.4.137,192.168.4.140,34932,23,181,0x0011
Mar  8, 2024 07:49:16.538093000 EST,192.168.4.140,192.168.4.137,23,34932,502,0x0010
Mar  8, 2024 07:49:16.538461000 EST,192.168.4.137,192.168.4.140,36172,21,181,0x0018
Mar  8, 2024 07:49:16.538488000 EST,192.168.4.140,192.168.4.137,21,36172,0,0x0004
Mar  8, 2024 07:49:16.550026000 EST,192.168.4.137,192.168.4.140,47278,25,181,0x0010
Mar  8, 2024 07:49:16.552961000 EST,192.168.4.137,192.168.4.140,47278,25,181,0x0011
Mar  8, 2024 07:49:16.552990000 EST,192.168.4.140,192.168.4.137,25,47278,502,0x0010
Mar  8, 2024 07:49:16.559491000 EST,192.168.4.137,192.168.4.140,48114,1524,181,0x0018
Mar  8, 2024 07:49:16.559539000 EST,192.168.4.140,192.168.4.137,1524,48114,0,0x0004
Mar  8, 2024 07:49:16.589757000 EST,192.168.4.137,192.168.4.140,49984,6667,181,0x0018
Mar  8, 2024 07:49:16.589849000 EST,192.168.4.140,192.168.4.137,6667,49984,501,0x0010
Mar  8, 2024 07:49:16.592257000 EST,192.168.4.140,192.168.4.137,6667,49984,501,0x0011
Mar  8, 2024 07:49:16.597121000 EST,192.168.4.137,192.168.4.140,49984,6667,181,0x0010
Mar  8, 2024 07:49:17.587677000 EST,192.168.4.137,192.168.4.140,49984,6667,181,0x0018
Mar  8, 2024 07:49:17.587678000 EST,192.168.4.137,192.168.4.140,49984,6667,181,0x0011
Mar  8, 2024 07:49:17.587743000 EST,192.168.4.140,192.168.4.137,6667,49984,0,0x0004
Mar  8, 2024 07:49:17.587919000 EST,192.168.4.140,192.168.4.137,6667,49984,0,0x0004
Mar  8, 2024 07:49:19.956120000 EST,192.168.4.137,192.168.4.140,33952,80,5792,0x0012
Mar  8, 2024 07:49:19.956161000 EST,192.168.4.140,192.168.4.137,80,33952,502,0x0010
Mar  8, 2024 07:49:22.164334000 EST,192.168.4.140,192.168.4.137,53,55956,502,0x0018
Mar  8, 2024 07:49:22.164540000 EST,192.168.4.140,192.168.4.137,80,33952,502,0x0018
Mar  8, 2024 07:49:22.164645000 EST,192.168.4.140,192.168.4.137,111,60906,502,0x0018
Mar  8, 2024 07:49:22.164763000 EST,192.168.4.140,192.168.4.137,139,33242,502,0x0018
Mar  8, 2024 07:49:22.164876000 EST,192.168.4.140,192.168.4.137,445,54610,502,0x0018
Mar  8, 2024 07:49:22.165044000 EST,192.168.4.140,192.168.4.137,513,54928,502,0x0018
Mar  8, 2024 07:49:22.165153000 EST,192.168.4.140,192.168.4.137,1099,40554,502,0x0018
Mar  8, 2024 07:49:22.165269000 EST,192.168.4.140,192.168.4.137,2049,52002,502,0x0018
Mar  8, 2024 07:49:22.165406000 EST,192.168.4.140,192.168.4.137,5432,43750,502,0x0018
Mar  8, 2024 07:49:22.165538000 EST,192.168.4.140,192.168.4.137,6000,46520,502,0x0018
Mar  8, 2024 07:49:22.166405000 EST,192.168.4.137,192.168.4.140,55956,53,181,0x0010
Mar  8, 2024 07:49:22.166405000 EST,192.168.4.137,192.168.4.140,33952,80,181,0x0010
Mar  8, 2024 07:49:22.167002000 EST,192.168.4.137,192.168.4.140,60906,111,181,0x0010
Mar  8, 2024 07:49:22.167002000 EST,192.168.4.137,192.168.4.140,33242,139,181,0x0010
Mar  8, 2024 07:49:22.167610000 EST,192.168.4.137,192.168.4.140,54610,445,215,0x0010
Mar  8, 2024 07:49:22.167610000 EST,192.168.4.137,192.168.4.140,52002,2049,181,0x0010
Mar  8, 2024 07:49:22.168203000 EST,192.168.4.137,192.168.4.140,46520,6000,181,0x0010
Mar  8, 2024 07:49:22.169918000 EST,192.168.4.137,192.168.4.140,60906,111,181,0x0018
Mar  8, 2024 07:49:22.170004000 EST,192.168.4.140,192.168.4.137,111,60906,502,0x0010
Mar  8, 2024 07:49:22.170444000 EST,192.168.4.140,192.168.4.137,111,60906,502,0x0011
Mar  8, 2024 07:49:22.171780000 EST,192.168.4.137,192.168.4.140,54928,513,181,0x0010
Mar  8, 2024 07:49:22.172907000 EST,192.168.4.137,192.168.4.140,40554,1099,181,0x0010
Mar  8, 2024 07:49:22.173333000 EST,192.168.4.137,192.168.4.140,40554,1099,181,0x0018
Mar  8, 2024 07:49:22.173410000 EST,192.168.4.140,192.168.4.137,1099,40554,502,0x0010
Mar  8, 2024 07:49:22.173639000 EST,192.168.4.140,192.168.4.137,1099,40554,502,0x0011
Mar  8, 2024 07:49:22.173732000 EST,192.168.4.137,192.168.4.140,52002,2049,181,0x0018
Mar  8, 2024 07:49:22.173820000 EST,192.168.4.140,192.168.4.137,2049,52002,502,0x0010
Mar  8, 2024 07:49:22.174057000 EST,192.168.4.140,192.168.4.137,2049,52002,502,0x0011
Mar  8, 2024 07:49:22.174306000 EST,192.168.4.137,192.168.4.140,43750,5432,181,0x0010
Mar  8, 2024 07:49:22.175551000 EST,192.168.4.137,192.168.4.140,43750,5432,181,0x0011
Mar  8, 2024 07:49:22.175751000 EST,192.168.4.140,192.168.4.137,5432,43750,502,0x0011
Mar  8, 2024 07:49:22.175981000 EST,192.168.4.140,192.168.4.137,5432,35852,64240,0x0002
Mar  8, 2024 07:49:22.176754000 EST,192.168.4.137,192.168.4.140,43750,5432,181,0x0010
Mar  8, 2024 07:49:22.176754000 EST,192.168.4.137,192.168.4.140,35852,5432,5792,0x0012
Mar  8, 2024 07:49:22.176855000 EST,192.168.4.140,192.168.4.137,5432,35852,502,0x0010
Mar  8, 2024 07:49:22.176970000 EST,192.168.4.140,192.168.4.137,5432,35852,502,0x0018
Mar  8, 2024 07:49:22.177909000 EST,192.168.4.137,192.168.4.140,35852,5432,181,0x0010
Mar  8, 2024 07:49:22.178362000 EST,192.168.4.137,192.168.4.140,52002,2049,181,0x0011
Mar  8, 2024 07:49:22.178384000 EST,192.168.4.140,192.168.4.137,2049,52002,502,0x0010
Mar  8, 2024 07:49:22.182012000 EST,192.168.4.137,192.168.4.140,60906,111,181,0x0011
Mar  8, 2024 07:49:22.182043000 EST,192.168.4.140,192.168.4.137,111,60906,502,0x0010
Mar  8, 2024 07:49:22.183460000 EST,192.168.4.137,192.168.4.140,54610,445,215,0x0018
Mar  8, 2024 07:49:22.183545000 EST,192.168.4.140,192.168.4.137,445,54610,502,0x0010
Mar  8, 2024 07:49:22.183878000 EST,192.168.4.137,192.168.4.140,55956,53,181,0x0018
Mar  8, 2024 07:49:22.183896000 EST,192.168.4.140,192.168.4.137,53,55956,502,0x0010
Mar  8, 2024 07:49:22.184275000 EST,192.168.4.140,192.168.4.137,445,54610,502,0x0011
Mar  8, 2024 07:49:22.186805000 EST,192.168.4.137,192.168.4.140,46520,6000,181,0x0011
Mar  8, 2024 07:49:22.188711000 EST,192.168.4.137,192.168.4.140,54610,445,215,0x0011
Mar  8, 2024 07:49:22.188738000 EST,192.168.4.140,192.168.4.137,445,54610,502,0x0010
Mar  8, 2024 07:49:22.190141000 EST,192.168.4.140,192.168.4.137,6000,46520,502,0x0010
Mar  8, 2024 07:49:22.191624000 EST,192.168.4.137,192.168.4.140,35852,5432,181,0x0011
Mar  8, 2024 07:49:22.192705000 EST,192.168.4.140,192.168.4.137,53,55956,502,0x0011
Mar  8, 2024 07:49:22.192887000 EST,192.168.4.140,192.168.4.137,6000,46520,502,0x0011
Mar  8, 2024 07:49:22.193045000 EST,192.168.4.140,192.168.4.137,6000,51252,64240,0x0002
Mar  8, 2024 07:49:22.193162000 EST,192.168.4.140,192.168.4.137,5432,35852,502,0x0011
Mar  8, 2024 07:49:22.193293000 EST,192.168.4.140,192.168.4.137,5432,35854,64240,0x0002
Mar  8, 2024 07:49:22.194029000 EST,192.168.4.137,192.168.4.140,46520,6000,181,0x0010
Mar  8, 2024 07:49:22.194618000 EST,192.168.4.137,192.168.4.140,51252,6000,5792,0x0012
Mar  8, 2024 07:49:22.194618000 EST,192.168.4.137,192.168.4.140,35852,5432,181,0x0010
Mar  8, 2024 07:49:22.194713000 EST,192.168.4.140,192.168.4.137,6000,51252,502,0x0010
Mar  8, 2024 07:49:22.194907000 EST,192.168.4.140,192.168.4.137,6000,51252,502,0x0018
Mar  8, 2024 07:49:22.195083000 EST,192.168.4.137,192.168.4.140,35854,5432,5792,0x0012
Mar  8, 2024 07:49:22.195168000 EST,192.168.4.140,192.168.4.137,5432,35854,502,0x0010
Mar  8, 2024 07:49:22.195282000 EST,192.168.4.140,192.168.4.137,5432,35854,502,0x0018
Mar  8, 2024 07:49:22.196213000 EST,192.168.4.137,192.168.4.140,51252,6000,181,0x0010
Mar  8, 2024 07:49:22.196213000 EST,192.168.4.137,192.168.4.140,35854,5432,215,0x0010
Mar  8, 2024 07:49:22.197819000 EST,192.168.4.137,192.168.4.140,51252,6000,181,0x0018
Mar  8, 2024 07:49:22.197820000 EST,192.168.4.137,192.168.4.140,51252,6000,181,0x0011
Mar  8, 2024 07:49:22.197908000 EST,192.168.4.140,192.168.4.137,6000,51252,502,0x0010
Mar  8, 2024 07:49:22.199053000 EST,192.168.4.137,192.168.4.140,55956,53,181,0x0011
Mar  8, 2024 07:49:22.199079000 EST,192.168.4.140,192.168.4.137,53,55956,502,0x0010
Mar  8, 2024 07:49:22.200509000 EST,192.168.4.140,192.168.4.137,6000,51252,502,0x0011
Mar  8, 2024 07:49:22.201474000 EST,192.168.4.137,192.168.4.140,51252,6000,181,0x0010
Mar  8, 2024 07:49:22.203231000 EST,192.168.4.137,192.168.4.140,35854,5432,215,0x0018
Mar  8, 2024 07:49:22.203320000 EST,192.168.4.140,192.168.4.137,5432,35854,501,0x0010
Mar  8, 2024 07:49:22.205137000 EST,192.168.4.137,192.168.4.140,35854,5432,215,0x0011
Mar  8, 2024 07:49:22.207804000 EST,192.168.4.140,192.168.4.137,5432,35854,501,0x0011
Mar  8, 2024 07:49:22.208802000 EST,192.168.4.137,192.168.4.140,35854,5432,215,0x0010
Mar  8, 2024 07:49:22.216954000 EST,192.168.4.137,192.168.4.140,40554,1099,181,0x0010
Mar  8, 2024 07:49:22.229746000 EST,192.168.4.137,192.168.4.140,54928,513,181,0x0018
Mar  8, 2024 07:49:22.229747000 EST,192.168.4.137,192.168.4.140,54928,513,181,0x0014
Mar  8, 2024 07:49:22.229831000 EST,192.168.4.140,192.168.4.137,513,54928,502,0x0010
Mar  8, 2024 07:49:22.230747000 EST,192.168.4.137,192.168.4.140,54928,513,0,0x0004
Mar  8, 2024 07:49:22.250525000 EST,192.168.4.140,192.168.4.137,513,54954,64240,0x0002
Mar  8, 2024 07:49:22.251666000 EST,192.168.4.137,192.168.4.140,54954,513,5792,0x0012
Mar  8, 2024 07:49:22.251755000 EST,192.168.4.140,192.168.4.137,513,54954,502,0x0010
Mar  8, 2024 07:49:22.251868000 EST,192.168.4.140,192.168.4.137,513,54954,502,0x0018
Mar  8, 2024 07:49:22.252718000 EST,192.168.4.137,192.168.4.140,54954,513,181,0x0010
Mar  8, 2024 07:49:22.300439000 EST,192.168.4.137,192.168.4.140,54954,513,181,0x0018
Mar  8, 2024 07:49:22.300439000 EST,192.168.4.137,192.168.4.140,54954,513,181,0x0014
Mar  8, 2024 07:49:22.300530000 EST,192.168.4.140,192.168.4.137,513,54954,502,0x0010
Mar  8, 2024 07:49:22.301354000 EST,192.168.4.137,192.168.4.140,54954,513,0,0x0004
Mar  8, 2024 07:49:22.303727000 EST,192.168.4.140,192.168.4.137,513,54960,64240,0x0002
Mar  8, 2024 07:49:22.304754000 EST,192.168.4.137,192.168.4.140,54960,513,5792,0x0012
Mar  8, 2024 07:49:22.304840000 EST,192.168.4.140,192.168.4.137,513,54960,502,0x0010
Mar  8, 2024 07:49:22.304971000 EST,192.168.4.140,192.168.4.137,513,54960,502,0x0018
Mar  8, 2024 07:49:22.305907000 EST,192.168.4.137,192.168.4.140,54960,513,181,0x0010
Mar  8, 2024 07:49:22.316757000 EST,192.168.4.137,192.168.4.140,54960,513,181,0x0014
Mar  8, 2024 07:49:22.317006000 EST,192.168.4.140,192.168.4.137,513,54968,64240,0x0002
Mar  8, 2024 07:49:22.318004000 EST,192.168.4.137,192.168.4.140,54968,513,5792,0x0012
Mar  8, 2024 07:49:22.318088000 EST,192.168.4.140,192.168.4.137,513,54968,502,0x0010
Mar  8, 2024 07:49:22.318181000 EST,192.168.4.140,192.168.4.137,513,54968,502,0x0018
Mar  8, 2024 07:49:22.318851000 EST,192.168.4.137,192.168.4.140,54968,513,181,0x0010
Mar  8, 2024 07:49:22.346939000 EST,192.168.4.137,192.168.4.140,54968,513,181,0x0014
Mar  8, 2024 07:49:22.347289000 EST,192.168.4.140,192.168.4.137,513,54984,64240,0x0002
Mar  8, 2024 07:49:22.348352000 EST,192.168.4.137,192.168.4.140,54984,513,5792,0x0012
Mar  8, 2024 07:49:22.348453000 EST,192.168.4.140,192.168.4.137,513,54984,502,0x0010
Mar  8, 2024 07:49:22.348632000 EST,192.168.4.140,192.168.4.137,513,54984,502,0x0018
Mar  8, 2024 07:49:22.349565000 EST,192.168.4.137,192.168.4.140,54984,513,181,0x0010
Mar  8, 2024 07:49:22.371667000 EST,192.168.4.137,192.168.4.140,54984,513,181,0x0014
Mar  8, 2024 07:49:22.372011000 EST,192.168.4.140,192.168.4.137,513,54986,64240,0x0002
Mar  8, 2024 07:49:22.373148000 EST,192.168.4.137,192.168.4.140,54986,513,5792,0x0012
Mar  8, 2024 07:49:22.373232000 EST,192.168.4.140,192.168.4.137,513,54986,502,0x0010
Mar  8, 2024 07:49:22.373330000 EST,192.168.4.140,192.168.4.137,513,54986,502,0x0018
Mar  8, 2024 07:49:22.374315000 EST,192.168.4.137,192.168.4.140,54986,513,181,0x0010
Mar  8, 2024 07:49:22.392884000 EST,192.168.4.137,192.168.4.140,54986,513,181,0x0014
Mar  8, 2024 07:49:22.393155000 EST,192.168.4.140,192.168.4.137,513,54994,64240,0x0002
Mar  8, 2024 07:49:22.394248000 EST,192.168.4.137,192.168.4.140,54994,513,5792,0x0012
Mar  8, 2024 07:49:22.394329000 EST,192.168.4.140,192.168.4.137,513,54994,502,0x0010
Mar  8, 2024 07:49:22.394428000 EST,192.168.4.140,192.168.4.137,513,54994,502,0x0018
Mar  8, 2024 07:49:22.395613000 EST,192.168.4.137,192.168.4.140,54994,513,181,0x0010
Mar  8, 2024 07:49:22.419160000 EST,192.168.4.137,192.168.4.140,54994,513,181,0x0014
Mar  8, 2024 07:49:22.419461000 EST,192.168.4.140,192.168.4.137,513,55008,64240,0x0002
Mar  8, 2024 07:49:22.420725000 EST,192.168.4.137,192.168.4.140,55008,513,5792,0x0012
Mar  8, 2024 07:49:22.420817000 EST,192.168.4.140,192.168.4.137,513,55008,502,0x0010
Mar  8, 2024 07:49:22.420925000 EST,192.168.4.140,192.168.4.137,513,55008,502,0x0018
Mar  8, 2024 07:49:22.422037000 EST,192.168.4.137,192.168.4.140,55008,513,181,0x0010
Mar  8, 2024 07:49:22.422038000 EST,192.168.4.137,192.168.4.140,33952,80,181,0x0018
Mar  8, 2024 07:49:22.422138000 EST,192.168.4.140,192.168.4.137,80,33952,501,0x0010
Mar  8, 2024 07:49:22.422510000 EST,192.168.4.137,192.168.4.140,33952,80,181,0x0018
Mar  8, 2024 07:49:22.422531000 EST,192.168.4.140,192.168.4.137,80,33952,501,0x0010
Mar  8, 2024 07:49:22.423415000 EST,192.168.4.137,192.168.4.140,33952,80,181,0x0018
Mar  8, 2024 07:49:22.423438000 EST,192.168.4.140,192.168.4.137,80,33952,501,0x0010
Mar  8, 2024 07:49:22.430078000 EST,192.168.4.137,192.168.4.140,33952,80,181,0x0011
Mar  8, 2024 07:49:22.449784000 EST,192.168.4.137,192.168.4.140,55008,513,181,0x0014
Mar  8, 2024 07:49:22.473666000 EST,192.168.4.140,192.168.4.137,80,33952,501,0x0010
Mar  8, 2024 07:49:22.781738000 EST,192.168.4.140,192.168.4.137,80,33952,501,0x0014
Mar  8, 2024 07:49:22.782059000 EST,192.168.4.140,192.168.4.137,513,55020,64240,0x0002
Mar  8, 2024 07:49:22.782232000 EST,192.168.4.140,192.168.4.137,8009,58874,502,0x0018
Mar  8, 2024 07:49:22.782351000 EST,192.168.4.140,192.168.4.137,8180,50196,502,0x0018
Mar  8, 2024 07:49:22.783412000 EST,192.168.4.137,192.168.4.140,55020,513,5792,0x0012
Mar  8, 2024 07:49:22.783412000 EST,192.168.4.137,192.168.4.140,50196,8180,181,0x0010
Mar  8, 2024 07:49:22.783509000 EST,192.168.4.140,192.168.4.137,513,55020,502,0x0010
Mar  8, 2024 07:49:22.783651000 EST,192.168.4.140,192.168.4.137,513,55020,502,0x0018
Mar  8, 2024 07:49:22.783872000 EST,192.168.4.137,192.168.4.140,58874,8009,181,0x0010
Mar  8, 2024 07:49:22.784696000 EST,192.168.4.137,192.168.4.140,55020,513,181,0x0010
Mar  8, 2024 07:49:22.791369000 EST,192.168.4.137,192.168.4.140,58874,8009,181,0x0011
Mar  8, 2024 07:49:22.791590000 EST,192.168.4.140,192.168.4.137,8009,58874,502,0x0011
Mar  8, 2024 07:49:22.791831000 EST,192.168.4.140,192.168.4.137,8009,58060,64240,0x0002
Mar  8, 2024 07:49:22.792609000 EST,192.168.4.137,192.168.4.140,58874,8009,181,0x0010
Mar  8, 2024 07:49:22.792609000 EST,192.168.4.137,192.168.4.140,58060,8009,5792,0x0012
Mar  8, 2024 07:49:22.792716000 EST,192.168.4.140,192.168.4.137,8009,58060,502,0x0010
Mar  8, 2024 07:49:22.792833000 EST,192.168.4.140,192.168.4.137,8009,58060,502,0x0018
Mar  8, 2024 07:49:22.793546000 EST,192.168.4.137,192.168.4.140,58060,8009,181,0x0010
Mar  8, 2024 07:49:22.799642000 EST,192.168.4.137,192.168.4.140,58060,8009,181,0x0011
Mar  8, 2024 07:49:22.799828000 EST,192.168.4.140,192.168.4.137,8009,58060,502,0x0011
Mar  8, 2024 07:49:22.799918000 EST,192.168.4.137,192.168.4.140,55020,513,181,0x0014
Mar  8, 2024 07:49:22.799984000 EST,192.168.4.140,192.168.4.137,8009,58070,64240,0x0002
Mar  8, 2024 07:49:22.800160000 EST,192.168.4.140,192.168.4.137,513,55034,64240,0x0002
Mar  8, 2024 07:49:22.800989000 EST,192.168.4.137,192.168.4.140,58060,8009,181,0x0010
Mar  8, 2024 07:49:22.800990000 EST,192.168.4.137,192.168.4.140,58070,8009,5792,0x0012
Mar  8, 2024 07:49:22.801090000 EST,192.168.4.140,192.168.4.137,8009,58070,502,0x0010
Mar  8, 2024 07:49:22.801205000 EST,192.168.4.140,192.168.4.137,8009,58070,502,0x0018
Mar  8, 2024 07:49:22.801402000 EST,192.168.4.137,192.168.4.140,55034,513,5792,0x0012
Mar  8, 2024 07:49:22.801476000 EST,192.168.4.140,192.168.4.137,513,55034,502,0x0010
Mar  8, 2024 07:49:22.801589000 EST,192.168.4.140,192.168.4.137,513,55034,502,0x0018
Mar  8, 2024 07:49:22.802224000 EST,192.168.4.137,192.168.4.140,58070,8009,215,0x0010
Mar  8, 2024 07:49:22.802224000 EST,192.168.4.137,192.168.4.140,55034,513,181,0x0010
Mar  8, 2024 07:49:22.807024000 EST,192.168.4.137,192.168.4.140,55034,513,181,0x0014
Mar  8, 2024 07:49:22.807322000 EST,192.168.4.140,192.168.4.137,513,55040,64240,0x0002
Mar  8, 2024 07:49:22.808555000 EST,192.168.4.137,192.168.4.140,55040,513,5792,0x0012
Mar  8, 2024 07:49:22.808645000 EST,192.168.4.140,192.168.4.137,513,55040,502,0x0010
Mar  8, 2024 07:49:22.808836000 EST,192.168.4.140,192.168.4.137,513,55040,502,0x0018
Mar  8, 2024 07:49:22.809731000 EST,192.168.4.137,192.168.4.140,55040,513,181,0x0010
Mar  8, 2024 07:49:22.812675000 EST,192.168.4.137,192.168.4.140,55040,513,181,0x0014
Mar  8, 2024 07:49:22.812998000 EST,192.168.4.140,192.168.4.137,513,55044,64240,0x0002
Mar  8, 2024 07:49:22.814261000 EST,192.168.4.137,192.168.4.140,55044,513,5792,0x0012
Mar  8, 2024 07:49:22.814353000 EST,192.168.4.140,192.168.4.137,513,55044,502,0x0010
Mar  8, 2024 07:49:22.814521000 EST,192.168.4.140,192.168.4.137,513,55044,502,0x0018
Mar  8, 2024 07:49:22.815500000 EST,192.168.4.137,192.168.4.140,55044,513,181,0x0010
Mar  8, 2024 07:49:22.858035000 EST,192.168.4.137,192.168.4.140,55044,513,181,0x0018
Mar  8, 2024 07:49:22.858120000 EST,192.168.4.140,192.168.4.137,513,55044,502,0x0010
Mar  8, 2024 07:49:22.858462000 EST,192.168.4.137,192.168.4.140,55044,513,181,0x0014
Mar  8, 2024 07:49:22.859278000 EST,192.168.4.137,192.168.4.140,55044,513,0,0x0004
Mar  8, 2024 07:49:22.860005000 EST,192.168.4.140,192.168.4.137,513,55056,64240,0x0002
Mar  8, 2024 07:49:22.861232000 EST,192.168.4.137,192.168.4.140,55056,513,5792,0x0012
Mar  8, 2024 07:49:22.861322000 EST,192.168.4.140,192.168.4.137,513,55056,502,0x0010
Mar  8, 2024 07:49:22.861498000 EST,192.168.4.140,192.168.4.137,513,55056,502,0x0018
Mar  8, 2024 07:49:22.862582000 EST,192.168.4.137,192.168.4.140,55056,513,215,0x0010
Mar  8, 2024 07:49:22.906277000 EST,192.168.4.137,192.168.4.140,55056,513,215,0x0018
Mar  8, 2024 07:49:22.906367000 EST,192.168.4.140,192.168.4.137,513,55056,502,0x0010
Mar  8, 2024 07:49:22.906667000 EST,192.168.4.137,192.168.4.140,55056,513,215,0x0014
Mar  8, 2024 07:49:22.907438000 EST,192.168.4.137,192.168.4.140,55056,513,0,0x0004
Mar  8, 2024 07:49:22.928721000 EST,192.168.4.140,192.168.4.137,513,55064,64240,0x0002
Mar  8, 2024 07:49:22.929947000 EST,192.168.4.137,192.168.4.140,55064,513,5792,0x0012
Mar  8, 2024 07:49:22.930034000 EST,192.168.4.140,192.168.4.137,513,55064,502,0x0010
Mar  8, 2024 07:49:22.930141000 EST,192.168.4.140,192.168.4.137,513,55064,502,0x0018
Mar  8, 2024 07:49:22.931244000 EST,192.168.4.137,192.168.4.140,55064,513,181,0x0010
Mar  8, 2024 07:49:22.934010000 EST,192.168.4.137,192.168.4.140,55064,513,181,0x0014
Mar  8, 2024 07:49:22.934277000 EST,192.168.4.140,192.168.4.137,513,55078,64240,0x0002
Mar  8, 2024 07:49:22.935398000 EST,192.168.4.137,192.168.4.140,55078,513,5792,0x0012
Mar  8, 2024 07:49:22.935491000 EST,192.168.4.140,192.168.4.137,513,55078,502,0x0010
Mar  8, 2024 07:49:22.935669000 EST,192.168.4.140,192.168.4.137,513,55078,502,0x0018
Mar  8, 2024 07:49:22.936701000 EST,192.168.4.137,192.168.4.140,55078,513,181,0x0010
Mar  8, 2024 07:49:22.939706000 EST,192.168.4.137,192.168.4.140,55078,513,181,0x0014
Mar  8, 2024 07:49:22.940077000 EST,192.168.4.140,192.168.4.137,513,55082,64240,0x0002
Mar  8, 2024 07:49:22.941326000 EST,192.168.4.137,192.168.4.140,55082,513,5792,0x0012
Mar  8, 2024 07:49:22.941426000 EST,192.168.4.140,192.168.4.137,513,55082,502,0x0010
Mar  8, 2024 07:49:22.941560000 EST,192.168.4.140,192.168.4.137,513,55082,502,0x0018
Mar  8, 2024 07:49:22.942671000 EST,192.168.4.137,192.168.4.140,55082,513,181,0x0010
Mar  8, 2024 07:49:22.945558000 EST,192.168.4.137,192.168.4.140,55082,513,181,0x0014
Mar  8, 2024 07:49:22.945929000 EST,192.168.4.140,192.168.4.137,513,55094,64240,0x0002
Mar  8, 2024 07:49:22.947268000 EST,192.168.4.137,192.168.4.140,55094,513,5792,0x0012
Mar  8, 2024 07:49:22.947365000 EST,192.168.4.140,192.168.4.137,513,55094,502,0x0010
Mar  8, 2024 07:49:22.947515000 EST,192.168.4.140,192.168.4.137,513,55094,502,0x0018
Mar  8, 2024 07:49:22.948669000 EST,192.168.4.137,192.168.4.140,55094,513,181,0x0010
Mar  8, 2024 07:49:22.951606000 EST,192.168.4.137,192.168.4.140,55094,513,181,0x0014
Mar  8, 2024 07:49:22.951943000 EST,192.168.4.140,192.168.4.137,513,55100,64240,0x0002
Mar  8, 2024 07:49:22.953188000 EST,192.168.4.137,192.168.4.140,55100,513,5792,0x0012
Mar  8, 2024 07:49:22.953287000 EST,192.168.4.140,192.168.4.137,513,55100,502,0x0010
Mar  8, 2024 07:49:22.953439000 EST,192.168.4.140,192.168.4.137,513,55100,502,0x0018
Mar  8, 2024 07:49:22.954575000 EST,192.168.4.137,192.168.4.140,55100,513,181,0x0010
Mar  8, 2024 07:49:22.957891000 EST,192.168.4.137,192.168.4.140,55100,513,181,0x0014
Mar  8, 2024 07:49:22.958188000 EST,192.168.4.140,192.168.4.137,513,55106,64240,0x0002
Mar  8, 2024 07:49:22.959427000 EST,192.168.4.137,192.168.4.140,55106,513,5792,0x0012
